Molecule_1:CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1; Pred:0.0; Label:0
Molecule_1937:COc1ccc(N(CCCl)CCCl)c2cc([N+](=O)[O-])oc12; Pred:1.0; Label:1
Molecule_1938:ClC[C@H](Br)CBr; Pred:1.0; Label:1
Molecule_1939:Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21; Pred:1.0; Label:1
Molecule_1940:CC1(c2ccccc2)CO1; Pred:1.0; Label:1
Molecule_1941:Nc1ccc2c(c1)Cc1cc(N)ccc1-2; Pred:1.0; Label:1
Molecule_1942:CC(=O)Nc1cccc2cc(F)cnc12; Pred:0.0; Label:1
Molecule_1943:Nc1ccc(/C=C/c2ccc(N)cc2)cc1; Pred:1.0; Label:1
Molecule_1944:CNc1ccc2ncc(-c3ccccc3)nc2c1C; Pred:1.0; Label:1
Molecule_1945:O=CC(=O)c1ccccc1; Pred:1.0; Label:1
Molecule_1946:CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1; Pred:1.0; Label:1
Molecule_1947:COC(=O)c1cc(-c2ccc(N)c(C(=O)OC)c2)ccc1N; Pred:1.0; Label:1
Molecule_1948:CC(C)(/N=N/C(C)(C)C(=N)N)C(=N)N; Pred:1.0; Label:1
Molecule_1949:O=[N+]([O-])c1ccc2nc3ccccc3nc2c1; Pred:1.0; Label:1
Molecule_1950:CC(=O)OCc1cc(C(C)=O)ccc1OC(C)=O; Pred:1.0; Label:1
Molecule_1951:O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3; Pred:1.0; Label:1
Molecule_1952:Cl/C=C(\Cl)C(Cl)Cl; Pred:1.0; Label:1
Molecule_1953:COC(=O)C1=CCCN(C)C1; Pred:1.0; Label:1
Molecule_1954:ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl; Pred:0.0; Label:1
Molecule_1955:Cn1c(N)nc2c3ncccc3ccc21; Pred:1.0; Label:1
Molecule_1956:CN(Cc1ccccc1)N=O; Pred:1.0; Label:1
Molecule_1957:CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_1958:C(CC1CO1)C1CO1; Pred:1.0; Label:1
Molecule_1959:Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl; Pred:1.0; Label:1
Molecule_1960:CC/N=N/[O-]; Pred:1.0; Label:1
Molecule_1961:ClCCN(CCCl)c1ccc2ccccc2c1; Pred:1.0; Label:1
Molecule_1962:CC(C)OC(=O)/C(Cl)=C(/Cl)C=O; Pred:1.0; Label:1
Molecule_1963:Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1; Pred:1.0; Label:1
Molecule_1964:OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O; Pred:1.0; Label:1
Molecule_1965:NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O; Pred:1.0; Label:1
Molecule_1966:O=Nc1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4; Pred:1.0; Label:1
Molecule_1967:O=C/C(=C(/Cl)C(=O)O)C(Cl)Cl; Pred:1.0; Label:1
Molecule_1968:O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1; Pred:1.0; Label:1
Molecule_1969:O=[N+]([O-])c1ccc2c(c1)-c1ccc([N+](=O)[O-])c3cccc-2c13; Pred:1.0; Label:1
Molecule_1970:O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_1971:COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1; Pred:1.0; Label:1
Molecule_1972:CC(=O)/C(=N\O)C(=O)N(c1ccccc1)N(C)N=O; Pred:1.0; Label:1
Molecule_1973:Cc1ccc2c(c1)/c(=N/C(=O)c1cccc([N+](=O)[O-])c1)sn2C(=O)c1cccc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_1974:COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_1975:c1ccc(-c2ccncc2)nc1; Pred:1.0; Label:1
Molecule_1976:O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1; Pred:1.0; Label:1
Molecule_1977:Nc1ccccc1N; Pred:1.0; Label:1
Molecule_1978:CNc1ccc2nccnc2c1C; Pred:1.0; Label:1
Molecule_1979:c1cc2c3c(c1)=C1OC1C=3Cc1cc3ccccc3cc1-2; Pred:1.0; Label:1
Molecule_1980:CC(O)CN(CC(C)O)N=O; Pred:1.0; Label:1
Molecule_1981:O=[N+]([O-])c1ccc(Cl)cc1Cl; Pred:0.0; Label:1
Molecule_1982:O=NN1CC(Cl)C(Cl)C1; Pred:1.0; Label:1
Molecule_1983:CCCCNC(=O)c1cc(N)ccc1OC1CCCCC1; Pred:0.0; Label:1
Molecule_1984:Cc1c2ccccc2c(C)c2ccccc12; Pred:1.0; Label:1
Molecule_1985:O[C@H]1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)[C@@H]1O; Pred:1.0; Label:1
Molecule_1986:COc1ccc2c(c1)[C@@H]1CCCC[C@H]1C=C2; Pred:1.0; Label:1
Molecule_1987:Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_1988:CC(=O)Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1; Pred:0.0; Label:1
Molecule_1989:Nc1ccc(/N=N/c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_1990:CC1CN1; Pred:1.0; Label:1
Molecule_1991:C/C=C\C=C\C=O; Pred:1.0; Label:1
Molecule_1992:O=[N+]([O-])C(Cl)Cl; Pred:1.0; Label:1
Molecule_1993:O=[N+]([O-])c1ccc2oc3ccccc3c2c1; Pred:1.0; Label:1
Molecule_1994:CCBr; Pred:1.0; Label:1
Molecule_1995:Clc1nncc2cccnc12; Pred:1.0; Label:1
Molecule_1996:O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1; Pred:1.0; Label:1
Molecule_1997:C[n+]1ccc(-c2ccccn2)cc1; Pred:0.0; Label:1
Molecule_1998:O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21; Pred:1.0; Label:1
Molecule_1999:Cc1ccc(N)c(C)c1; Pred:0.0; Label:1
Molecule_2000:Nc1ccc(-c2ccc(Cl)cc2)cc1; Pred:1.0; Label:1
Molecule_2001:Nc1cccc2cccnc12; Pred:1.0; Label:1
Molecule_2002:CN(C)CCCl; Pred:1.0; Label:1
Molecule_2003:CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12; Pred:1.0; Label:1
Molecule_2004:[N-]=[N+]=NC[C@@H](CO)Cc1ccccc1; Pred:1.0; Label:1
Molecule_2005:Cc1ccc(N)cc1[N-][N+](=O)c1cc(N)ccc1C; Pred:1.0; Label:1
Molecule_2006:O=C/C(=C(\Cl)C(=O)O)C(Cl)Cl; Pred:1.0; Label:1
Molecule_2007:COc1ccc(N(CCCl)CCCl)c2oc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_2008:COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1.[H+].[H+]; Pred:1.0; Label:1
Molecule_2009:O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1; Pred:1.0; Label:1
Molecule_2010:CCN(CC)c1cccc(O)c1; Pred:0.0; Label:1
Molecule_2011:CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1; Pred:1.0; Label:1
Molecule_2012:Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc12; Pred:1.0; Label:1
Molecule_2013:Nc1ccc([N+](=O)[O-])cc1N; Pred:1.0; Label:1
Molecule_2014:Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O; Pred:1.0; Label:1
Molecule_2015:Cc1c(O)cc2c(c1O)C(=O)c1cccc(O)c1C2=O; Pred:1.0; Label:1
Molecule_2016:CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1; Pred:1.0; Label:1
Molecule_2017:COC1=CC(=O)c2c(ncc3c2[nH]c2ccccc23)C1=O; Pred:1.0; Label:1
Molecule_2018:Cc1ccc(NO)cc1; Pred:1.0; Label:1
Molecule_2019:O=C(O)c1ccc([N+](=O)[O-])cc1; Pred:0.0; Label:1
Molecule_2020:CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1; Pred:1.0; Label:1
Molecule_2021:C[C@H](CN=[N+]=[N-])c1ccccc1; Pred:1.0; Label:1
Molecule_2022:O=[N+]([O-])c1cc2[nH]c3cc([N+](=O)[O-])c4ccccc4c3c2c2ccccc12; Pred:1.0; Label:1
Molecule_2023:C1CS1; Pred:1.0; Label:1
Molecule_2024:Oc1ccc2c(O)cccc2c1; Pred:1.0; Label:1
Molecule_2025:ClN1C2c3ccccc3-c3ccccc3C21; Pred:1.0; Label:1
Molecule_2026:COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4; Pred:1.0; Label:1
Molecule_2027:COC(=O)c1cc2c(c3c1ccc1c(OC)cccc13)OCO2; Pred:1.0; Label:1
Molecule_2028:O=NN(c1ccc([N+](=O)[O-])cc1)C1OC[C@H](O)[C@H](O)[C@@H]1O; Pred:1.0; Label:1
Molecule_2029:O[C@H]1c2ccc3c4c5c(cccc5cc3c2[C@@H]2O[C@@H]2[C@@H]1O)C=C4; Pred:1.0; Label:1
Molecule_2030:Cc1c(/C=N/OCc2ccccc2)c2cc([N+](=O)[O-])ccc2n1Cc1cccc([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_2031:Cc1cccc2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_2032:CCOO; Pred:1.0; Label:1
Molecule_2033:Cc1ccc(C)c2c1c1ccccc1n2C; Pred:1.0; Label:1
Molecule_2034:CC(=O)Nc1ccc([C@@H]2O[C@H]2C(=O)c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_2035:O=C(Nc1ccccc1)c1csc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2036:CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3; Pred:1.0; Label:1
Molecule_2037:Cn1c([N+](=O)[O-])nc2c3cccnc3ccc21; Pred:1.0; Label:1
Molecule_2038:O=C(Cl)CCc1ccccc1; Pred:1.0; Label:1
Molecule_2039:O=[N+]([O-])c1ccc(/N=N/c2ccc(N(CCO)CCO)cc2)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_2040:[N-]=[N+]=NCCc1ccccc1; Pred:1.0; Label:1
Molecule_2041:Nc1ccc2nc3ccccn3c2n1; Pred:1.0; Label:1
Molecule_2042:CCN(CCCC(=O)O)N=O; Pred:1.0; Label:1
Molecule_2043:COc1ccc(CNC(=O)C(C)Br)cc1; Pred:1.0; Label:1
Molecule_2044:O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1; Pred:1.0; Label:1
Molecule_2045:O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5c(c1c2c34)CCCC5; Pred:1.0; Label:1
Molecule_2046:O=C(Cl)c1ccccc1F; Pred:1.0; Label:1
Molecule_2047:Cn1c2ccccc2c2ccc([N+](=O)[O-])cc21; Pred:1.0; Label:1
Molecule_2048:C#Cc1ccc2c3c(cccc13)-c1ccccc1-2; Pred:1.0; Label:1
Molecule_2049:NC(CSCCCl)C(=O)O; Pred:1.0; Label:1
Molecule_2050:O=C1C=C(Cl)C(=O)C1(Cl)Cl; Pred:1.0; Label:1
Molecule_2051:CN(C)c1ccc(/N=N/c2ccc3ncsc3c2)cc1; Pred:1.0; Label:1
Molecule_2052:O=NC1=Cc2nc3ccccn3c2NC1; Pred:1.0; Label:1
Molecule_2053:CN(C)c1ccc(/N=N/c2ccccc2CO)cc1; Pred:1.0; Label:1
Molecule_2054:CCN(CC)N([O-])N=O; Pred:1.0; Label:1
Molecule_2055:CC(O)CN(C)N=O; Pred:1.0; Label:1
Molecule_2056:CC(=O)OCc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1; Pred:1.0; Label:1
Molecule_2057:O=[N+]([O-])c1cc([N+](=O)[O-])c2c3ccccc3c3cccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_2058:O=P1(N(CCCl)CCCl)NC(O)CCO1; Pred:1.0; Label:1
Molecule_2059:CC(=O)/C=C/c1ccccc1; Pred:0.0; Label:1
Molecule_2060:O=C1c2ccccc2C(=O)c2c1ccc(O)c2O; Pred:1.0; Label:1
Molecule_2061:CC(/C=C(/C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1; Pred:0.0; Label:1
Molecule_2062:Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1; Pred:1.0; Label:1
Molecule_2063:OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3; Pred:1.0; Label:1
Molecule_2064:O=C1c2cccc(O)c2C(=O)c2cccc(O)c21; Pred:1.0; Label:1
Molecule_2065:CN(C=O)N=O; Pred:1.0; Label:1
Molecule_2066:Cc1cc(=O)oc2ccc3c(c12)C1(C)OOC1(C)O3; Pred:1.0; Label:1
Molecule_2067:Cc1cccc(N)c1N; Pred:1.0; Label:1
Molecule_2068:ClCc1ccc2ccc3cccc4ccc1c2c34; Pred:1.0; Label:1
Molecule_2069:Nc1nc(NO)c2[nH]cnc2n1; Pred:1.0; Label:1
Molecule_2070:CCOc1ccc(N=O)cc1; Pred:1.0; Label:1
Molecule_2071:O=[N+]([O-])c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-]; Pred:1.0; Label:1
Molecule_2072:C=CC(O)C=C; Pred:0.0; Label:1
Molecule_2073:Nc1ccc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])cc(N)c6c5O)cc4)cc3)c(O)c2c1; Pred:1.0; Label:1
Molecule_2074:CCC/C=C/C(=O)O[C@H]1C(C)(C)C[C@@H]2C34CC3(C(C=O)=C[C@]12O)[C@H](O)OC4=O; Pred:1.0; Label:1
Molecule_2075:Cc1nc2ccc(N(C)C)c(C)c2nc1C; Pred:1.0; Label:1
Molecule_2076:O=[N+]([O-])c1cc2[nH]c3ccc4ccccc4c3c2c2ccc(O)cc12; Pred:1.0; Label:1
Molecule_2077:CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O; Pred:1.0; Label:1
Molecule_2078:CN(C)[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2079:O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_2080:CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_2081:Cc1cc2c(O)cccc2c2cc3ccccc3cc12; Pred:1.0; Label:1
Molecule_2082:Cc1c([N-][N+](=O)c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2083:CC(=O)ON(C(C)=O)c1ccc(Sc2ccccc2)cc1; Pred:1.0; Label:1
Molecule_2084:O=C(Cl)OCC1c2ccccc2-c2ccccc21; Pred:1.0; Label:1
Molecule_2085:COC(=O)C12OC1(C)C(C(C)C)OC2=O; Pred:1.0; Label:1
Molecule_2086:O=CC(Br)CBr; Pred:1.0; Label:1
Molecule_2087:Cn1c(N=[N+]=[N-])nc2ccc3ccccc3c21; Pred:1.0; Label:1
Molecule_2088:BrCc1cc2c3c(cccc3c1)-c1ccccc1-2; Pred:1.0; Label:1
Molecule_2089:c1cnc2c(c1)ccc1ncccc12; Pred:1.0; Label:1
Molecule_2090:c1ccc(-c2ccc(CC3CO3)cc2)cc1; Pred:1.0; Label:1
Molecule_2091:Cc1ccc2c(c1)c(C)c1c3ccccc3nc-1n2C; Pred:1.0; Label:1
Molecule_2092:Cc1ccc(NO)c(C)c1; Pred:1.0; Label:1
Molecule_2093:COC(=O)[C@H](CSCC(C)Br)NC(C)=O; Pred:1.0; Label:1
Molecule_2094:CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1; Pred:1.0; Label:1
Molecule_2095:NC1=CC(=O)C(=O)c2ccccc21; Pred:1.0; Label:1
Molecule_2096:Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O; Pred:1.0; Label:1
Molecule_2097:O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl; Pred:1.0; Label:1
Molecule_2098:ClCc1cc2cccc3ccc4cc5ccccc5c1c4c32; Pred:1.0; Label:1
Molecule_2099:CCOc1cc(/N=N/c2ccc(N(CC)CC)cc2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2ccc(N)cc2c1O; Pred:1.0; Label:1
Molecule_2100:CCCN(CCC)N=O; Pred:1.0; Label:1
Molecule_2101:Cn1c(N)nc2ncc(-c3ccccc3)cc21; Pred:1.0; Label:1
Molecule_2102:[N-]=[N+]=NCC(N)C(=O)O; Pred:1.0; Label:1
Molecule_2103:CC(O)C(C)[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_2104:Cc1cccc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_2105:[N-]=[N+]=C1C=CC(=O)C=C1; Pred:1.0; Label:1
Molecule_2106:CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1; Pred:1.0; Label:1
Molecule_2107:NC1=C2C(=O)c3ccccc3C(=O)C2=C(N)CC1; Pred:1.0; Label:1
Molecule_2108:OCCN(CCO)c1ccc2ccccc2c1; Pred:1.0; Label:1
Molecule_2109:CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1; Pred:1.0; Label:1
Molecule_2110:Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O; Pred:1.0; Label:1
Molecule_2111:CC(=O)NO; Pred:1.0; Label:1
Molecule_2112:CCC(=O)OCc1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_2113:C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(C)c(C)c1; Pred:1.0; Label:1
Molecule_2114:Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCC/N=C(\N)CC3CCC(Cl)CC3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1; Pred:1.0; Label:1
Molecule_2115:c1ccc2c(c1)ccc1cc3c(ccc4ccncc43)cc12; Pred:1.0; Label:1
Molecule_2116:Cc1ccc([N+]#N)cc1.F[B-](F)(F)F; Pred:1.0; Label:1
Molecule_2117:O=C(NCCCl)Sc1ncnc2nc[nH]c12; Pred:1.0; Label:1
Molecule_2118:CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1; Pred:1.0; Label:1
Molecule_2119:CC(=O)Nc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1; Pred:1.0; Label:1
Molecule_2120:CN(C)C(=S)[S-]; Pred:1.0; Label:1
Molecule_2121:Fc1cccc2cc3c(cc12)-c1cccc2cccc-3c12; Pred:1.0; Label:1
Molecule_2122:C/C=C(\C)CCl; Pred:1.0; Label:1
Molecule_2123:Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1; Pred:1.0; Label:1
Molecule_2124:CCN(CC)c1ccc(/N=N/c2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_2125:Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C; Pred:0.0; Label:1
Molecule_2126:Cn1c(N)nc2cc3ccccc3cc21; Pred:1.0; Label:1
Molecule_2127:Cn1c2ccccc2c2ccccc21; Pred:1.0; Label:1
Molecule_2128:Cc1ccc(C)c(N)c1; Pred:0.0; Label:1
Molecule_2129:CCOC(=O)[C@@H](N)CS; Pred:1.0; Label:1
Molecule_2130:O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2; Pred:1.0; Label:1
Molecule_2131:CC1CC2(OC2C)C(=O)OC2CCN(C)C/C=C(/COC(=O)C1(C)O)C2=O; Pred:1.0; Label:1
Molecule_2132:COc1cc2c(c3oc(=O)c4c(c13)[C@H](O)CC4=O)[C@@H]1C=CO[C@@H]1O2; Pred:1.0; Label:1
Molecule_2133:C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](OC(=O)COc5ccc(N(CCCl)CCCl)cc5)CC[C@@]43C)[C@@H]1CCC(=O)N2; Pred:1.0; Label:1
Molecule_2134:Cc1cc2cc3cc(C)c(N)cc3nc2cc1N; Pred:1.0; Label:1
Molecule_2135:CC(=O)NN; Pred:1.0; Label:1
Molecule_2136:C/C=C\Cl; Pred:1.0; Label:1
Molecule_2137:O=[N+]([O-])c1cc2ccccc2c2c([N+](=O)[O-])cccc12; Pred:1.0; Label:1
Molecule_2138:ClCCSCCCl; Pred:1.0; Label:1
Molecule_2139:Nc1cc([N+](=O)[O-])ccc1-c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_2140:[H]/N=c1/c2ncn(C(c3ccccc3)c3ccccc3)c2ncn1O; Pred:1.0; Label:1
Molecule_2141:N#Cc1ccc2nc(N)[nH]c2c1; Pred:1.0; Label:1
Molecule_2142:Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_2143:O=C1OC(O)C(C(Br)Br)=C1Cl; Pred:1.0; Label:1
Molecule_2144:CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21; Pred:1.0; Label:1
Molecule_2145:CCCCN(CCC)N=O; Pred:1.0; Label:1
Molecule_2146:c1scc2c1-c1cscc1C1OC21; Pred:1.0; Label:1
Molecule_2147:O=[N+]([O-])c1ccc2c(Cl)nsc2c1; Pred:1.0; Label:1
Molecule_2148:[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1; Pred:1.0; Label:1
Molecule_2149:CC(=O)OCc1c2ccccc2c(C)c2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_2150:CC(C)(C)N.CC(C)(C)N.Cl[Pt]Cl; Pred:0.0; Label:1
Molecule_2151:CC1(C)CC(O)CC(C)(C)N1O; Pred:0.0; Label:1
Molecule_2152:Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1; Pred:1.0; Label:1
Molecule_2153:Cc1ccc2c(C)c3ccc4c(c3nc2c1)C=C[C@H](O)[C@H]4O; Pred:1.0; Label:1
Molecule_2154:CCCl; Pred:1.0; Label:1
Molecule_2155:CC(C)C#N; Pred:1.0; Label:1
Molecule_2156:O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)[C@H](O)[C@H]2O; Pred:1.0; Label:1
Molecule_2157:Cc1ccc(OCC2CO2)cc1; Pred:1.0; Label:1
Molecule_2158:COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3; Pred:1.0; Label:1
Molecule_2159:O=[N+]([O-])c1cccc(O)c1; Pred:0.0; Label:1
Molecule_2160:Nc1c(Cl)cc([N+](=O)[O-])cc1Cl; Pred:1.0; Label:1
Molecule_2161:Cc1c(N)cccc1/N=N/c1cccc(N)c1C; Pred:1.0; Label:1
Molecule_2162:Oc1cccc2c1ccc1[nH]c3ccc4ccccc4c3c12; Pred:1.0; Label:1
Molecule_2163:CC(=O)ON(OCc1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1; Pred:1.0; Label:1
Molecule_2164:Cc1c(N)cc(N)cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2165:COC1=CC(=C2NC(c3ccccc3)=C(c3ccccc3)N2)C=CC1=O; Pred:1.0; Label:1
Molecule_2166:CC(=O)NC1C=NC(c2ccc([N+](=O)[O-])o2)=NO1; Pred:1.0; Label:1
Molecule_2167:O=C1CCCc2cc3c(cc21)cc([N+](=O)[O-])c1ccccc13; Pred:1.0; Label:1
Molecule_2168:O=[N+]([O-])c1ccccc1/C=C/c1ccccc1; Pred:1.0; Label:1
Molecule_2169:[N-]=[N+]=NCCO; Pred:1.0; Label:1
Molecule_2170:O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12; Pred:1.0; Label:1
Molecule_2171:N[Pt+2]1(N)OC(=O)C2(CCC2)C(=O)O1; Pred:1.0; Label:1
Molecule_2172:COc1ccc(N)cc1N; Pred:1.0; Label:1
Molecule_2173:O=[N+]([O-])c1ccc2c(c1)CCN2; Pred:1.0; Label:1
Molecule_2174:COS(=O)(=O)c1ccc(C)cc1; Pred:1.0; Label:1
Molecule_2175:CC(O)C(N)C(=O)O; Pred:0.0; Label:1
Molecule_2176:Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1; Pred:1.0; Label:1
Molecule_2177:O[C@H]1[C@H](O)c2ccc3nc4ccc5ccccc5c4cc3c2[C@@H]2O[C@@H]21; Pred:1.0; Label:1
Molecule_2178:O=CC1CO1; Pred:1.0; Label:1
Molecule_2179:COS(=O)(=O)c1ccccc1; Pred:1.0; Label:1
Molecule_2180:c1cc2ccc3c4cccc5ccc(c6ccc(c1)c2c36)c54; Pred:1.0; Label:1
Molecule_2181:O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_2182:BrCCCCBr; Pred:1.0; Label:1
Molecule_2183:O=[N+]([O-])c1cccc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_2184:Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl; Pred:1.0; Label:1
Molecule_2185:CNc1ccc(N(CCO)CCO)cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_2186:COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC; Pred:1.0; Label:1
Molecule_2187:CC(=O)O[C@H]1[C@@H]2O[C@H]2C2=CC(=O)[C@]3(C[C@]2(C)[C@H]1C)O[C@@]3(C)C=O; Pred:0.0; Label:1
Molecule_2188:C[N+](=O)[N-]CO; Pred:1.0; Label:1
Molecule_2189:O=[N+]([O-])c1cnc2c(c1)nc1ccccn12; Pred:1.0; Label:1
Molecule_2190:COc1ccc([N+](=O)[O-])cc1; Pred:0.0; Label:1
Molecule_2191:O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1; Pred:1.0; Label:1
Molecule_2192:c1cc2c3oc3cc3ccc4c5oc5cc1c4c32; Pred:1.0; Label:1
Molecule_2193:N[C@@H](CS/C(Cl)=C(\Cl)C(Cl)(Cl)Cl)C(=O)O; Pred:1.0; Label:1
Molecule_2194:O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1; Pred:1.0; Label:1
Molecule_2195:O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_2196:O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1ccccc12; Pred:1.0; Label:1
Molecule_2197:COC(=O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(OC)cccc13)OCO2; Pred:1.0; Label:1
